Datetime,Frequency (kHz),Capacitance (nF)
2024-02-28 19:17:46,1.534526,208.53332
2024-02-28 19:17:46,1.602992,208.53332
2024-02-28 19:17:46,1.602992,199.62669
2024-02-28 19:17:47,1.582278,199.62669
2024-02-28 19:17:47,1.582278,202.24
2024-02-28 19:17:48,1.60342,202.24
2024-02-28 19:17:48,1.60342,199.57334
2024-02-28 19:17:48,1.598721,199.57334
2024-02-28 19:17:48,1.598721,200.16
2024-02-28 19:17:49,1.587721,200.16
2024-02-28 19:17:49,1.587721,201.54668
2024-02-28 19:17:49,1.538461,201.54668
2024-02-28 19:17:50,1.538461,208.0
2024-02-28 19:17:50,1.584367,208.0
2024-02-28 19:17:50,1.584367,201.97334
2024-02-28 19:17:50,1.613336,201.97334
2024-02-28 19:17:50,1.613336,198.34669
2024-02-28 19:17:51,1.524003,198.34669
2024-02-28 19:17:51,1.524003,209.97336
2024-02-28 19:17:51,1.587721,209.97336
2024-02-28 19:17:51,1.587721,201.54668
2024-02-28 19:17:52,1.596169,201.54668
2024-02-28 19:17:52,1.596169,200.47998
2024-02-28 19:17:52,1.587721,200.47998
2024-02-28 19:17:52,1.587721,201.54668
2024-02-28 19:17:54,1.581027,201.54668
2024-02-28 19:17:54,1.581027,202.4
2024-02-28 19:17:54,1.591089,202.4
2024-02-28 19:17:54,1.591089,201.12
2024-02-28 19:17:55,1.531784,201.12
2024-02-28 19:17:55,1.531784,208.90666
2024-02-28 19:17:55,1.600426,208.90666
2024-02-28 19:17:55,1.600426,199.94669
2024-02-28 19:17:55,1.592356,199.94669
2024-02-28 19:17:56,1.592356,200.96
2024-02-28 19:17:56,1.580194,200.96
2024-02-28 19:17:57,1.580194,202.50668
2024-02-28 19:17:57,1.596169,202.50668
2024-02-28 19:17:57,1.596169,200.47998
2024-02-28 19:17:57,1.531393,200.47998
2024-02-28 19:17:57,1.531393,208.96
2024-02-28 19:17:58,1.586462,208.96
2024-02-28 19:17:58,1.586462,201.70666
2024-02-28 19:17:58,1.583949,201.70666
2024-02-28 19:17:58,1.583949,202.02666
2024-02-28 19:17:58,1.599147,202.02666
2024-02-28 19:17:59,1.599147,200.10668
2024-02-28 19:17:59,1.583531,200.10668
2024-02-28 19:17:59,1.583531,202.08
2024-02-28 19:17:59,1.524003,202.08
2024-02-28 19:18:00,1.524003,209.97336
2024-02-28 19:18:00,1.583113,209.97336
2024-02-28 19:18:00,1.583113,202.13334
2024-02-28 19:18:00,1.582695,202.13334
2024-02-28 19:18:00,1.582695,202.18668
2024-02-28 19:18:01,1.518987,202.18668
2024-02-28 19:18:01,1.518987,210.66668
2024-02-28 19:18:01,1.591934,210.66668
2024-02-28 19:18:01,1.591934,201.01334
2024-02-28 19:18:01,1.588141,201.01334
2024-02-28 19:18:02,1.588141,201.49334
2024-02-28 19:18:02,1.595744,201.49334
2024-02-28 19:18:02,1.595744,200.53334
2024-02-28 19:18:02,1.599573,200.53334
2024-02-28 19:18:03,1.599573,200.05334
2024-02-28 19:18:03,1.597443,200.05334
2024-02-28 19:18:04,1.597443,200.32
2024-02-28 19:18:04,1.590668,200.32
2024-02-28 19:18:04,1.590668,201.17334
2024-02-28 19:18:05,1.585623,201.17334
2024-02-28 19:18:05,1.585623,201.81336
2024-02-28 19:18:05,1.586462,201.81336
2024-02-28 19:18:05,1.586462,201.70666
2024-02-28 19:18:06,1.590246,201.70666
2024-02-28 19:18:06,1.590246,201.22666
2024-02-28 19:18:07,1.554807,201.22666
2024-02-28 19:18:07,1.554807,205.81334
2024-02-28 19:18:07,1.598721,205.81334
2024-02-28 19:18:07,1.598721,200.16
2024-02-28 19:18:08,1.608148,200.16
2024-02-28 19:18:08,1.608148,198.98666
2024-02-28 19:18:08,1.528273,198.98666
2024-02-28 19:18:08,1.528273,209.38668
2024-02-28 19:18:08,1.583531,209.38668
2024-02-28 19:18:09,1.583531,202.08
2024-02-28 19:18:09,1.594472,202.08
2024-02-28 19:18:09,1.594472,200.69334
2024-02-28 19:18:09,1.532958,200.69334
2024-02-28 19:18:09,1.532958,208.74668
2024-02-28 19:18:10,1.596169,208.74668
2024-02-28 19:18:10,1.596169,200.47998
2024-02-28 19:18:10,1.597869,200.47998
2024-02-28 19:18:10,1.597869,200.26668
2024-02-28 19:18:11,1.591089,200.26668
2024-02-28 19:18:11,1.591089,201.12
2024-02-28 19:18:12,1.591934,201.12
2024-02-28 19:18:12,1.591934,201.01334
2024-02-28 19:18:12,1.523229,201.01334
2024-02-28 19:18:12,1.523229,210.08
2024-02-28 19:18:12,1.585623,210.08
2024-02-28 19:18:13,1.585623,201.81336
2024-02-28 19:18:13,1.581861,201.81336
2024-02-28 19:18:13,1.581861,202.29334
2024-02-28 19:18:13,1.600853,202.29334
2024-02-28 19:18:13,1.600853,199.89336
2024-02-28 19:18:14,1.587301,199.89336
2024-02-28 19:18:14,1.587301,201.6
2024-02-28 19:18:14,1.520527,201.6
2024-02-28 19:18:14,1.520527,210.45336
2024-02-28 19:18:15,1.592356,210.45336
2024-02-28 19:18:15,1.592356,200.96
2024-02-28 19:18:15,1.591512,200.96
2024-02-28 19:18:15,1.591512,201.06666
2024-02-28 19:18:15,1.542416,201.06666
2024-02-28 19:18:16,1.542416,207.46668
2024-02-28 19:18:16,1.596593,207.46668
2024-02-28 19:18:16,1.596593,200.42668
2024-02-28 19:18:16,1.583113,200.42668
2024-02-28 19:18:16,1.583113,202.13334
2024-02-28 19:18:17,1.584786,202.13334
2024-02-28 19:18:17,1.584786,201.92
2024-02-28 19:18:17,1.597019,201.92
2024-02-28 19:18:17,1.597019,200.37332
2024-02-28 19:18:18,1.584786,200.37332
2024-02-28 19:18:18,1.584786,201.92
2024-02-28 19:18:18,1.531393,201.92
2024-02-28 19:18:18,1.531393,208.96
2024-02-28 19:18:18,1.60342,208.96
2024-02-28 19:18:19,1.60342,199.57334
2024-02-28 19:18:19,1.587721,199.57334
2024-02-28 19:18:19,1.587721,201.54668
2024-02-28 19:18:19,1.528662,201.54668
2024-02-28 19:18:19,1.528662,209.33336
2024-02-28 19:18:21,1.613336,209.33336
2024-02-28 19:18:21,1.613336,198.34669
2024-02-28 19:18:21,1.590668,198.34669
2024-02-28 19:18:21,1.590668,201.17334
2024-02-28 19:18:22,1.534526,201.17334
2024-02-28 19:18:22,1.534526,208.53332
2024-02-28 19:18:22,1.588983,208.53332
2024-02-28 19:18:22,1.588983,201.38666
2024-02-28 19:18:23,1.583531,201.38666
2024-02-28 19:18:23,1.583531,202.08
2024-02-28 19:18:23,1.535312,202.08
2024-02-28 19:18:23,1.535312,208.42666
2024-02-28 19:18:23,1.59532,208.42666
2024-02-28 19:18:24,1.59532,200.58668
2024-02-28 19:18:24,1.594472,200.58668
2024-02-28 19:18:24,1.594472,200.69334
2024-02-28 19:18:24,1.530221,200.69334
2024-02-28 19:18:24,1.530221,209.12
2024-02-28 19:18:25,1.589825,209.12
2024-02-28 19:18:25,1.589825,201.28
2024-02-28 19:18:25,1.597869,201.28
2024-02-28 19:18:25,1.597869,200.26668
2024-02-28 19:18:26,1.601281,200.26668
2024-02-28 19:18:26,1.601281,199.84
2024-02-28 19:18:27,1.584367,199.84
2024-02-28 19:18:27,1.584367,201.97334
2024-02-28 19:18:27,1.596593,201.97334
2024-02-28 19:18:27,1.596593,200.42668
2024-02-28 19:18:27,1.596593,200.42668
2024-02-28 19:18:28,1.596593,200.42668
2024-02-28 19:18:30,1.518987,200.42668
2024-02-28 19:18:30,1.518987,210.66668
2024-02-28 19:18:30,1.599573,210.66668
2024-02-28 19:18:30,1.599573,200.05334
2024-02-28 19:18:31,1.581861,200.05334
2024-02-28 19:18:31,1.581861,202.29334
2024-02-28 19:18:31,1.529052,202.29334
2024-02-28 19:18:31,1.529052,209.28
2024-02-28 19:18:31,1.589825,209.28
2024-02-28 19:18:32,1.589825,201.28
2024-02-28 19:18:32,1.584786,201.28
2024-02-28 19:18:32,1.584786,201.92
2024-02-28 19:18:32,1.590246,201.92
2024-02-28 19:18:32,1.590246,201.22666
2024-02-28 19:18:33,1.602564,201.22666
2024-02-28 19:18:33,1.602564,199.68
2024-02-28 19:18:33,1.520141,199.68
2024-02-28 19:18:33,1.520141,210.5067
2024-02-28 19:18:34,1.599573,210.5067
2024-02-28 19:18:34,1.599573,200.05334
2024-02-28 19:18:34,1.594896,200.05334
2024-02-28 19:18:34,1.594896,200.64
2024-02-28 19:18:34,1.536885,200.64
2024-02-28 19:18:35,1.536885,208.21334
2024-02-28 19:18:35,1.594472,208.21334
2024-02-28 19:18:35,1.594472,200.69334
2024-02-28 19:18:35,1.597019,200.69334
2024-02-28 19:18:35,1.597019,200.37332
2024-02-28 19:18:36,1.597019,200.37332
2024-02-28 19:18:36,1.597019,200.37332
2024-02-28 19:18:37,1.592779,200.37332
2024-02-28 19:18:37,1.592779,200.90668
2024-02-28 19:18:37,1.527106,200.90668
2024-02-28 19:18:37,1.527106,209.54668
2024-02-28 19:18:38,1.596169,209.54668
2024-02-28 19:18:38,1.596169,200.47998
2024-02-28 19:18:38,1.589825,200.47998
2024-02-28 19:18:38,1.589825,201.28
2024-02-28 19:18:39,1.588983,201.28
2024-02-28 19:18:39,1.588983,201.38666
2024-02-28 19:18:39,1.592779,201.38666
2024-02-28 19:18:40,1.592779,200.90668
2024-02-28 19:18:40,1.542813,200.90668
2024-02-28 19:18:40,1.542813,207.41334
2024-02-28 19:18:40,1.591934,207.41334
2024-02-28 19:18:40,1.591934,201.01334
2024-02-28 19:18:41,1.597443,201.01334
2024-02-28 19:18:41,1.597443,200.32
2024-02-28 19:18:42,1.6,200.32
2024-02-28 19:18:42,1.6,200.0
2024-02-28 19:18:42,1.593202,200.0
2024-02-28 19:18:42,1.593202,200.85332
2024-02-28 19:18:43,1.583113,200.85332
2024-02-28 19:18:43,1.583113,202.13334
2024-02-28 19:18:43,1.60901,202.13334
2024-02-28 19:18:43,1.60901,198.88
2024-02-28 19:18:43,1.557632,198.88
2024-02-28 19:18:44,1.557632,205.44
2024-02-28 19:18:44,1.602136,205.44
2024-02-28 19:18:44,1.602136,199.73334
2024-02-28 19:18:44,1.6,199.73334
2024-02-28 19:18:44,1.6,200.0
2024-02-28 19:18:45,1.534526,200.0
2024-02-28 19:18:45,1.534526,208.53332
2024-02-28 19:18:45,1.589825,208.53332
2024-02-28 19:18:45,1.589825,201.28
2024-02-28 19:18:46,1.601281,201.28
2024-02-28 19:18:46,1.601281,199.84
2024-02-28 19:18:47,1.593202,199.84
2024-02-28 19:18:47,1.593202,200.85332
2024-02-28 19:18:49,1.585623,200.85332
2024-02-28 19:18:49,1.585623,201.81336
2024-02-28 19:18:49,1.525553,201.81336
2024-02-28 19:18:49,1.525553,209.76
2024-02-28 19:18:51,1.525165,209.76
2024-02-28 19:18:51,1.525165,209.81336
2024-02-28 19:18:51,1.590668,209.81336
2024-02-28 19:18:51,1.590668,201.17334
2024-02-28 19:18:52,1.602564,201.17334
2024-02-28 19:18:52,1.602564,199.68
2024-02-28 19:18:52,1.51745,199.68
2024-02-28 19:18:52,1.51745,210.88
2024-02-28 19:18:53,1.584367,210.88
2024-02-28 19:18:53,1.584367,201.97334
2024-02-28 19:18:53,1.589404,201.97334
2024-02-28 19:18:53,1.589404,201.33332
2024-02-28 19:18:53,1.578947,201.33332
2024-02-28 19:18:54,1.578947,202.66668
2024-02-28 19:18:54,1.610738,202.66668
2024-02-28 19:18:54,1.610738,198.66669
2024-02-28 19:18:54,1.536491,198.66669
2024-02-28 19:18:54,1.536491,208.26666
2024-02-28 19:18:55,1.598721,208.26666
2024-02-28 19:18:55,1.598721,200.16
2024-02-28 19:18:55,1.592356,200.16
2024-02-28 19:18:55,1.592356,200.96
2024-02-28 19:18:56,1.584786,200.96
2024-02-28 19:18:56,1.584786,201.92
2024-02-28 19:18:57,1.592356,201.92
2024-02-28 19:18:57,1.592356,200.96
2024-02-28 19:18:57,1.534134,200.96
2024-02-28 19:18:57,1.534134,208.58664
2024-02-28 19:18:57,1.597443,208.58664
2024-02-28 19:18:58,1.597443,200.32
2024-02-28 19:18:58,1.593202,200.32
2024-02-28 19:18:58,1.593202,200.85332
2024-02-28 19:18:58,1.548786,200.85332
2024-02-28 19:18:58,1.548786,206.61336
2024-02-28 19:18:59,1.587301,206.61336
2024-02-28 19:18:59,1.587301,201.6
2024-02-28 19:18:59,1.529052,201.6
2024-02-28 19:18:59,1.529052,209.28
2024-02-28 19:19:00,1.604277,209.28
2024-02-28 19:19:00,1.604277,199.46669
2024-02-28 19:19:00,1.599147,199.46669
2024-02-28 19:19:00,1.599147,200.10668
2024-02-28 19:19:01,1.602992,200.10668
2024-02-28 19:19:01,1.602992,199.62669
2024-02-28 19:19:01,1.594896,199.62669
2024-02-28 19:19:02,1.594896,200.64
2024-02-28 19:19:04,1.536491,200.64
2024-02-28 19:19:04,1.536491,208.26666
2024-02-28 19:19:04,1.615074,208.26666
2024-02-28 19:19:04,1.615074,198.13334
2024-02-28 19:19:04,1.602992,198.13334
2024-02-28 19:19:05,1.602992,199.62669
2024-02-28 19:19:05,1.588562,199.62669
2024-02-28 19:19:05,1.588562,201.44
2024-02-28 19:19:05,1.601281,201.44
2024-02-28 19:19:05,1.601281,199.84
2024-02-28 19:19:06,1.518602,199.84
2024-02-28 19:19:06,1.518602,210.72
2024-02-28 19:19:06,1.596593,210.72
2024-02-28 19:19:06,1.596593,200.42668
2024-02-28 19:19:07,1.587721,200.42668
2024-02-28 19:19:07,1.587721,201.54668
2024-02-28 19:19:07,1.51745,201.54668
2024-02-28 19:19:07,1.51745,210.88
2024-02-28 19:19:07,1.59532,210.88
2024-02-28 19:19:08,1.59532,200.58668
2024-02-28 19:19:08,1.588983,200.58668
2024-02-28 19:19:08,1.588983,201.38666
2024-02-28 19:19:09,1.590668,201.38666
2024-02-28 19:19:09,1.590668,201.17334
2024-02-28 19:19:09,1.586462,201.17334
2024-02-28 19:19:10,1.586462,201.70666
2024-02-28 19:19:10,1.592356,201.70666
2024-02-28 19:19:10,1.592356,200.96
2024-02-28 19:19:10,1.607286,200.96
2024-02-28 19:19:10,1.607286,199.09334
2024-02-28 19:19:11,1.529052,199.09334
2024-02-28 19:19:11,1.529052,209.28
2024-02-28 19:19:11,1.597019,209.28
2024-02-28 19:19:11,1.597019,200.37332
2024-02-28 19:19:11,1.591934,200.37332
2024-02-28 19:19:12,1.591934,201.01334
2024-02-28 19:19:12,1.519756,201.01334
2024-02-28 19:19:12,1.519756,210.55998
2024-02-28 19:19:12,1.595744,210.55998
2024-02-28 19:19:13,1.595744,200.53334
2024-02-28 19:19:13,1.606856,200.53334
2024-02-28 19:19:13,1.606856,199.14666
2024-02-28 19:19:13,1.531002,199.14666
2024-02-28 19:19:13,1.531002,209.01336
2024-02-28 19:19:14,1.596169,209.01336
2024-02-28 19:19:14,1.596169,200.47998
2024-02-28 19:19:14,1.597443,200.47998
2024-02-28 19:19:14,1.597443,200.32
2024-02-28 19:19:14,1.525941,200.32
2024-02-28 19:19:15,1.525941,209.70666
2024-02-28 19:19:15,1.611603,209.70666
2024-02-28 19:19:15,1.611603,198.56
2024-02-28 19:19:15,1.600426,198.56
2024-02-28 19:19:16,1.600426,199.94669
2024-02-28 19:19:16,1.541624,199.94669
2024-02-28 19:19:16,1.541624,207.57334
2024-02-28 19:19:16,1.598295,207.57334
2024-02-28 19:19:16,1.598295,200.21332
2024-02-28 19:19:18,1.593625,200.21332
2024-02-28 19:19:18,1.593625,200.8
2024-02-28 19:19:19,1.598721,200.8
2024-02-28 19:19:20,1.598721,200.16
2024-02-28 19:19:20,1.525553,200.16
2024-02-28 19:19:20,1.525553,209.76
2024-02-28 19:19:20,1.604707,209.76
2024-02-28 19:19:20,1.604707,199.41333
2024-02-28 19:19:21,1.602136,199.41333
2024-02-28 19:19:21,1.602136,199.73334
2024-02-28 19:19:21,1.510954,199.73334
2024-02-28 19:19:21,1.510954,211.78668
2024-02-28 19:19:23,1.608579,211.78668
2024-02-28 19:19:23,1.608579,198.93334
2024-02-28 19:19:23,1.606425,198.93334
2024-02-28 19:19:23,1.606425,199.2
2024-02-28 19:19:24,1.525165,199.2
2024-02-28 19:19:24,1.525165,209.81336
2024-02-28 19:19:25,1.592356,209.81336
2024-02-28 19:19:25,1.592356,200.96
2024-02-28 19:19:25,1.526329,200.96
2024-02-28 19:19:25,1.526329,209.65334
2024-02-28 19:19:25,1.594896,209.65334
2024-02-28 19:19:26,1.594896,200.64
2024-02-28 19:19:26,1.60901,200.64
2024-02-28 19:19:26,1.60901,198.88
2024-02-28 19:19:27,1.594472,198.88
2024-02-28 19:19:27,1.594472,200.69334
2024-02-28 19:19:27,1.567397,200.69334
2024-02-28 19:19:28,1.567397,204.16
2024-02-28 19:19:28,1.593202,204.16
2024-02-28 19:19:28,1.593202,200.85332
2024-02-28 19:19:28,1.589404,200.85332
2024-02-28 19:19:28,1.589404,201.33332
2024-02-28 19:19:29,1.525165,201.33332
2024-02-28 19:19:29,1.525165,209.81336
2024-02-28 19:19:29,1.602564,209.81336
2024-02-28 19:19:29,1.602564,199.68
2024-02-28 19:19:29,1.594472,199.68
2024-02-28 19:19:30,1.594472,200.69334
2024-02-28 19:19:30,1.608148,200.69334
2024-02-28 19:19:31,1.608148,198.98666
2024-02-28 19:19:31,1.591934,198.98666
2024-02-28 19:19:31,1.591934,201.01334
2024-02-28 19:19:31,1.525553,201.01334
2024-02-28 19:19:32,1.525553,209.76
2024-02-28 19:19:32,1.594472,209.76
2024-02-28 19:19:32,1.594472,200.69334
2024-02-28 19:19:32,1.609873,200.69334
2024-02-28 19:19:32,1.609873,198.77333
2024-02-28 19:19:34,1.532567,198.77333
2024-02-28 19:19:35,1.532567,208.8
2024-02-28 19:19:35,1.592779,208.8
2024-02-28 19:19:35,1.592779,200.90668
2024-02-28 19:19:35,1.529831,200.90668
2024-02-28 19:19:35,1.529831,209.17334
2024-02-28 19:19:36,1.599147,209.17334
2024-02-28 19:19:36,1.599147,200.10668
2024-02-28 19:19:36,1.601708,200.10668
2024-02-28 19:19:36,1.601708,199.78666
2024-02-28 19:19:37,1.610305,199.78666
2024-02-28 19:19:37,1.610305,198.72
2024-02-28 19:19:38,1.603849,198.72
2024-02-28 19:19:38,1.603849,199.52
2024-02-28 19:19:38,1.538461,199.52
2024-02-28 19:19:38,1.538461,208.0
2024-02-28 19:19:38,1.597019,208.0
2024-02-28 19:19:39,1.597019,200.37332
2024-02-28 19:19:39,1.596169,200.37332
2024-02-28 19:19:39,1.596169,200.47998
2024-02-28 19:19:40,1.596593,200.47998
2024-02-28 19:19:40,1.596593,200.42668
2024-02-28 19:19:41,1.601708,200.42668
2024-02-28 19:19:42,1.601708,199.78666
2024-02-28 19:19:42,1.592779,199.78666
2024-02-28 19:19:42,1.592779,200.90668
2024-02-28 19:19:44,1.580611,200.90668
